	selection	cdr_title_num	cdr_track_num	composer_name	artist_name	track_name	track_id	popularity	year_rec	danceability	energy	valence	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	tempo	norm_energy	norm_valence	quadrant
607	latam	KHX2790	KHX2790-0005	Los Ruphay	not found	Jallalla! Italaque	5W6LpsvSdM8iNJCmtnm5Ms	0	                         2018-07-27	0.485	0.754	0.76	6	-6.452	1	0.1	0.61	0.00161	0.109	80.568	1.29093724006126	0.613979197753592	1
608	latam	KHX0231	KHX0231-0011	Rumillajta	not found	Cori	3HycUeCkmEinktUoNbyJ41	8	                         1986-01-01	0.492	0.66	0.799	7	-10.174	1	0.102	0.758	0.0172	0.111	100.855	0.843866558694233	0.774061444314099	1
609	latam	KHX0863	KHX0863-0005	Ukamau	not found	Dominguitos	7uSuMFhalXtTyAAHU370T1	0	                         2014-05-06	0.318	0.723	0.422	4	-9.644	0	0.0831	0.779	0.0091	0.0958	85.176	1.14349903663171	-0.773400272437472	2
610	latam	KHX2981	KHX2981-0003	Los Ruphay	not found	Cacharpaya del Indio	1WWNRhppR7A4R3fQeAGuTm	0	                         2020-04-24	0.358	0.851	0.425	1	-6.309	1	0.0907	0.358	0	0.438	85.88	1.75227613466341	-0.761086253471279	2
611	latam	KHX2667	KHX2667-0007	Pukaj Wayra	not found	Chrisimanta	7oh759PGBO5Ec9Cw76USTL	0	1990	0.459	0.739	0.181	8	-12.745	1	0.528	0.0929	0.726	0.159	181.438	1.21959617388567	-1.76262646272163	2
612	latam	KHX0863	KHX0863-0024	Los Rupay	not found	Hoy dia manana	4afeZ9svVAqlHT6VYt4T83	0	                         2013-07-23	0.311	0.886	0.387	9	-4.998	0	0.0854	0.745	0.000228	0.0749	84.662	1.91873862240646	-0.917063827043055	2
613	latam	HEX1491	HEX1491-0004	Andanzas	not found	Volantin de Luz	3VARQfOcy4URYskaWYgGTL	0	                         1990-07-27	0.378	0.184	0.281	9	-16.222	0	0.0555	0.862	0.0814	0.0874	88.827	-1.42002327461116	-1.35215916384854	3
614	latam	KHX1690	KHX1690-0001	Luzmila Carpio	not found	Pachapaqariy	7igk4Q4vVW72m2aPyTlNhd	6	                         2003-01-01	0.209	0.164	0.0602	4	-14.972	0	0.0379	0.985	0.364	0.0556	71.813	-1.51514469617861	-2.25847095976033	3
615	latam	KHX0231	KHX0231-0001	Rumillajta	not found	Hoja de Coca	5sYYIgpT03k1EKGBSb77pa	29	                         1986-01-01	0.365	0.187	0.247	4	-16.267	0	0.113	0.798	0.691	0.107	69.931	-1.40575506137604	-1.49171804546539	3
616	latam	KHX2790	KHX2790-0007	Los Ruphay	not found	Jallpa Jailliy	5kCOIkS1LWYzLNPKVgTUWG	0	                         2018-07-27	0.466	0.326	0.296	10	-8.52	0	0.0324	0.777	0.00587	0.124	97.221	-0.744661181482237	-1.29058906901757	3
617	latam	HEX1491	HEX1491-0002	Andanzas	not found	Subo	4fDeVFjHtZqWZl9kpgknXS	0	                         1990-07-27	0.327	0.0656	0.463	2	-21.341	0	0.0376	0.973	0.00935	0.105	180.802	-1.98314209029048	-0.605108679899503	3
618	latam	KHX2177	KHX2177-0006	Sukay	not found	Esta Noche es Noche Buena	6QxSohKYmPzwH4OWuwl2Yr	3	                         1993-01-01	0.478	0.37	0.845	4	-9.772	0	0.0405	0.758	3.7E-05	0.169	109.138	-0.53539405403384	0.962876401795723	4
619	latam	KHX0625	KHX0625-0002	Alturas	not found	Encuentros	1jJYIlwQkcEinc62QpSZpc	4	                         1997-01-01	0.501	0.411	0.649	11	-12.293	0	0.0599	0.36	0.323	0.103	126.305	-1	1	4
620	latam	KHX1690	KHX1690-0008	Luzmila Carpio	not found	Irpa Achachilanaka	2NXHKW2KO4iEYFaiZvUMjp	6	                         2003-01-01	0.471	0.152	0.126	2	-12.657	1	0.0452	0.938	0.00665	0.117	124.595	-1	1	4
621	latam	KHX0667	KHX0667-0013	Los Koyas	not found	El Condor Pasa	5lbFfkfgUgP3JR54269VOd	12	1994	0.316	0.448	0.198	7	-15.475	1	0.133	0.19	0.0207	0.14	165.705	-1	1	4
622	latam	KHX2177	KHX2177-0005	Sukay	not found	La Pergrinacion	3qHecy8by7YzGPN5mu7WnF	3	                         1993-01-01	0.478	0.355	0.777	9	-12.336	0	0.0286	0.28	0.012	0.099	142.583	-1	1	4
623	latam	HEX0964	HEX0964-0002	Héctor Lavoe	not found	Mi Gente	7epwpv5eX5E5rJLOKMBKS4	54	                         1975-12-31	0.483	0.874	0.897	3	-3.413	1	0.108	0.368	1.66E-05	0.132	110.686	1.21745785623777	0.770058380051835	1
624	latam	HEX6220	HEX6220-0002	Marc Anthony	not found	Si Tu No Te Fueras	5gRreZsft1l9s8hAX3TiFD	2	                         2020-11-13	0.429	0.88	0.888	5	-7.667	1	0.0458	0.628	1.03E-05	0.533	163.762	1.24813786586076	0.727103999558066	1
625	latam	HEX6077	HEX6077-0007	Eddie Palmieri	Ismael Quintana	Oyelo Que Te Conviene	3mmKne4HkfYjExiU79Iu1A	16	                         1964-12-31	0.496	0.811	0.864	4	-7.851	0	0.0442	0.763	0.211	0.427	112.233	0.895317755196322	0.612558984908017	1
626	latam	JK86926	JK86926-0005	Ricky Martin	not found	Te Voy A Conquistar (Vou Te Conquistar)	66lcgny4yKTGMXycNmqelM	19	                         1991-11-26	0.457	0.772	0.909	5	-15.418	1	0.0359	0.263	1.35E-05	0.357	94.378	0.695897692646858	0.82733088737686	1
627	latam	KHX1028	KHX1028-0001	Cuarteto Mayari	not found	Anamú	371CadikP3WjRKqPSkrmvk	0	                         2012-07-10	0.486	0.909	0.961	3	-3.729	0	0.0946	0.599	0.00559	0.322	110.825	1.39642457903857	1.07551175245197	1
628	latam	HEX7516	HEX7516-0001	Son By Four	not found	A Puro Dolor - Salsa Version	6M03z3sBED3z2dVJgt7F7j	40	                         2007-07-24	0.469	0.877	0.571	1	-4.915	1	0.0492	0.314	0	0.4	89.337	1.23279786104926	-0.785844735611336	2
629	latam	HEX7566	HEX7566-0013	LA INDIA	not found	Traición - Pop-Balada	2STybXligWLcStuyjA3PDZ	0	                         2003-03-17	0.481	0.766	0.223	7	-3.18	1	0.0909	0.204	0.000211	0.171	149.973	0.665217683023863	-2.44674744803705	2
630	latam	JK195820	JK195820-0008	Calle 13	not found	Adentro	5NOtC9vnvCuEy6IaNflffX	59	                         2014-02-28	0.333	0.808	0.518	4	-6.476	0	0.26	0.452	0	0.427	82.15	0.879977750384825	-1.0387983096302	2
631	latam	JK220615	JK220615-0010	Residente	Bombino	La Sombra (feat. Bombino)	42Un8jrXPAW52iHore0c2t	38	                         2017-03-31	0.395	0.866	0.441	11	-6.264	0	0.159	0.0152	1.91E-06	0.107	92.995	1.17655117674044	-1.4062968982991	2
632	latam	JK187704	JK187704-0008	AJ Davila	Lola Pistola	Es Verano Ya	6GpAcQZTJbkJmNU2KJ2NKa	12	                         2014-02-18	0.487	0.999	0.456	0	-1.483	1	0.11	0.29	0.000168	0.699	147.427	1.85662472338348	-1.33470626414282	2
633	latam	HEX11582	HEX11582-0030	Coke	not found	Sabor A Mi	3ebI4wZJtOzp2io2tyhdol	0	                         2013-07-26	0.432	0.406	0.542	0	-8.007	1	0.0269	0.781	0	0.366	79.589	-1.1755828943558	-0.924253294980146	3
634	latam	HEX1617	HEX1617-0005	Cheo Feliciano	Tito Puente	Oh Vida	1y88ihTnDb6WEyFBebUR1Y	1	                         1979-01-01	0.428	0.429	0.298	8	-7.864	1	0.0278	0.931	0.000106	0.304	82.772	-1.05797619080099	-2.08879427725565	3
635	latam	HEX4527	HEX4527-0005	Pedro Flores	not found	Sin Bandera	6ezyIiPBxGyIO70Eex23ff	0	                         2012-03-20	0.43	0.242	0.353	5	-13.054	0	0.0544	0.965	4.2E-05	0.124	101.046	-2.01416982405099	-1.82629528534929	3
636	latam	HEX4518	HEX4518-0016	Tito Gomez	Orquesta Riverside	Alma Con Alma	5If50NnehMpnjnCY9Biwk9	3	                         1997-06-02	0.321	0.261	0.395	0	-9.642	0	0.0305	0.965	0.000509	0.198	186.272	-1.91701646024484	-1.6258415097117	3
637	latam	JK236470	JK236470-0006	Luis Fonsi	not found	Dime Que No Te Iras	1NP2PmbNcmfWD5xxd6T5nD	45	                         2019-02-01	0.358	0.387	0.159	7	-10.182	1	0.0968	0.543	0	0.0553	55.92	-1.27273625816195	-2.75220082043718	3
638	latam	HEX1614	HEX1614-0001	Ray Barretto	not found	Margie	468KewwnYDaGofS7CHhR3K	45	                         1966-05-03	0.484	0.503	0.882	5	-9.83	0	0.0868	0.756	1.1E-05	0.144	98.461	-0.679589405450727	0.698467745895554	4
639	latam	JK220615	JK220615-0002	Residente	not found	Somos Anormales	0Arb33pBjt2hbNyuMpHUfc	48	                         2017-03-31	0.693	0.933	0.391	6	-3.812	0	0.176	0.00231	1.43E-05	0.101	108	-1.51914461753054	1.64493234548671	4
640	latam	JK220615	JK220615-0008	Residente	not found	Guerra	04zodNGYYLI7Q7DsFgQAql	52	                         2017-03-31	0.519	0.748	0.297	9	-5.938	1	0.075	0.0997	0	0.12	150.045	-0.57317765415488	2.0935669861994	4
641	latam	HEX4666	HEX4666-0002	"Pete ""El Conde"" Rodriguez"	not found	Areito A Sonar	70KrnccGwHhApNBwsosMKZ	11	                         1977-12-31	0.533	0.523	0.953	7	-10.611	0	0.0361	0.725	0.00241	0.0656	155.923	-0.577322706707412	1.03733008090195	4
642	latam	HEX5849	HEX5849-0013	Pepito Torres	not found	Mi Princesita	1QOtRNuNjR8F8fThUVcMHE	0	                         2014-04-25	0.548	0.485	0.879	3	-8.631	1	0.04	0.988	0.046	0.184	128.512	-0.771629434319711	0.684149619064298	4
643	latam	HEX11869	HEX11869-0002	Carlos Cascante y su Tumbao	not found	Hablando en Serio	6m9w7pkW0xxJmC0leHrZm6	0	                         2011-08-13	0.824	0.798	0.852	2	-7.175	0	0.0334	0.443	9.17E-05	0.0695	99.014	2.06602425432312	1.08953626735861	1
644	latam	KHX2055	KHX2055-0007	Trio Contradanza	not found	La Pachanga	4FNYVw2q74qwXq0b1C8lUr	0	2007	0.555	0.505	0.761	5	-11.232	1	0.048	0.828	0	0.126	149.034	0.690051108549097	0.764374346389759	1
645	latam	HEX11869	HEX11869-0011	Carlos Cascante y su Tumbao	not found	Siempre Estare Contigo	1ombx8R3gSgsgtiKDdMQXm	0	                         2011-08-13	0.72	0.721	0.83	8	-6.951	1	0.0414	0.434	4.65E-06	0.0691	176.956	1.70442039007534	1.01092569305845	1
646	latam	HEX8517	HEX8517-0001	Compania Folclorica Matambu	not found	Juanas	1GlXO2kVoGw8KG0a73xxtk	7	                         2005-01-01	0.681	0.622	0.866	9	-9.651	0	0.0453	0.286	5.53E-06	0.135	97.267	1.23950113604248	1.13956117827689	1
647	latam	KHX2055	KHX2055-0017	Trio Contradanza	not found	Mi Fiesta	7BVLM729wsbZ74O4v2F8e6	0	2007	0.539	0.519	0.745	9	-10.016	1	0.0588	0.758	0	0.0916	89.207	0.755797265685057	0.707203019626006	1
648	latam	KHX2007	KHX2007-0005	Chavela Vargas	not found	Vereda Tropical	026qZ5acPeMcd8SEo9C7JG	14	                         2014-02-19	0.621	0.407	0.378	2	-8.788	1	0.0568	0.803	2.19E-05	0.664	76.923	0.229828008597376	-0.60416428801759	2
649	latam	KHX2007	KHX2007-0004	Chavela Vargas	not found	Las Ciudades	0gcz571NoDItLJPPlYScZF	7	                         2014-02-19	0.589	0.377	0.172	6	-8.994	0	0.118	0.416	1.04E-06	0.123	76.018	0.088943386163176	-1.34024512010092	2
650	latam	KHX2055	KHX2055-0013	Trio Contradanza	not found	El incendio	6tT0PFnoFN1WWrO4at4h7w	0	2007	0.493	0.467	0.538	4	-11.575	1	0.0648	0.75	0	0.267	114.064	0.511597253465777	-0.032451020380055	2
651	latam	KHX2055	KHX2055-0014	Trio Contradanza	not found	Noche de Luna	0WpY7gBcWZDuN00wwVL5ZC	0	2007	0.541	0.545	0.5	7	-8.37	1	0.0362	0.765	0	0.328	142.539	0.877897271794697	-0.168232921443969	2
652	latam	KHX2858	KHX2858-0011	Revolver	Chavela Vargas	Mi segundo amor (con Chavela Vargas)	3tgP8FD18wjaKKXHNQreEG	6	                         2002-07-08	0.619	0.651	0.191	2	-4.458	1	0.0659	0.644	3.02E-05	0.166	77.69	1.37568960439554	-1.27235416956896	2
653	latam	KHX0682	KHX0682-0011	Chavela Vargas	not found	En el último trago	4rAjrLKKUaSs04t6aESqfy	39	                         2002-01-01	0.625	0.258	0.512	4	-8.829	1	0.0511	0.968	0.000425	0.129	138.282	-0.469898949492484	-0.125354426371154	3
654	latam	KHX0682	KHX0682-0001	Chavela Vargas	not found	La Llorona	1VZrEJ0iE0ON0JAssPKg0T	1	                         2019-11-08	0.554	0.219	0.288	0	-13.362	0	0.0652	0.907	3.32E-05	0.973	100.768	-0.653048958656945	-0.925753001063703	3
655	latam	HEX8517	HEX8517-0006	Compania Folclorica Matambu	not found	Amor por las carretas	0MkgP3eTd2tt9MVhrg70zA	3	                         2005-01-01	0.526	0.177	0.415	9	-11.151	1	0.0412	0.852	0	0.12	153.696	-0.850287430064825	-0.47195559487641	3
656	latam	HEX8517	HEX8517-0014	Compania Folclorica Matambu	not found	Vida	2dcxThKAXSiJfWJZdEEZ4D	2	                         2005-01-01	0.681	0.171	0.257	9	-12.457	0	0.0351	0.922	0.000118	0.0925	136.977	-0.878464354551665	-1.03652244666848	3
657	latam	KHX2786	KHX2786-0010	Chavela Vargas	not found	Ojos Tristes	6M3FKuKQqEnot54uDDkiZf	2	                         2018-07-20	0.465	0.197	0.375	4	-14.358	1	0.037	0.96	0.0394	0.228	93.157	-0.756364348442025	-0.614883911785793	3
658	latam	HEX8517	HEX8517-0008	Compania Folclorica Matambu	not found	Mi bello Sarchi	201TM292neGfZLwO0hsFyA	3	                         2005-01-01	0.532	0.285	0.552	0	-10.383	1	0.037	0.782	0	0.165	74.627	-0.343102789301704	0.01757389053823	4
659	latam	KHX1941	KHX1941-0006	Chavela Vargas	not found	Juan Charrasqueado	0HqEXiNFvmRU0lQowt2v0w	18	                         2002-01-01	0.679	0.284	0.586	4	-10.871	0	0.0468	0.844	0.00603	0.157	112.848	-0.347798943382844	0.139062959911205	4
660	latam	KHX2786	KHX2786-0012	Chavela Vargas	not found	Corrido de Cananea	4vH7a9baTEdCyPKXRaicde	1	                         2018-07-20	0.449	0.2	0.63	10	-10.227	1	0.0416	0.984	0.000557	0.0998	183.943	-0.742275886198605	0.296284108511528	4
661	latam	KHX2858	KHX2858-0015	Chavela Vargas	not found	Desdeñosa	1aX8lyN5bI5yEeEToyTB9J	19	                         1961-10-26	0.611	0.271	0.718	7	-15.079	1	0.0457	0.668	0.0431	0.135	78.624	-0.408848946437664	0.610726405712172	4
662	latam	KHX2858	KHX2858-0005	Chavela Vargas	not found	Quisiera amarte menos	72DBcTQ86DnOKTeeCc2vCB	17	                         2017-01-01	0.512	0.338	0.598	6	-14.154	0	0.358	0.748	0	0.981	140.668	-0.094206623001284	0.181941454984021	4
663	latam	HEX13148	HEX13148-0019	Totó La Momposina	not found	El Pescador	7DVfPSqKZwAvODWtkQqvcL	10	1993	0.488	0.717	0.823	10	-9.123	0	0.114	0.772	0	0.685	170.765	0.225999223907455	0.201055150382989	1
664	latam	HEX3729	HEX3729-0006	Kike Harvey	not found	Bachata's Song	4C1YEqBVTvjFD6V1OhwfqM	6	                         2017-11-03	0.407	0.763	0.973	0	-7.258	1	0.0445	0.494	0.000627	0.139	80.729	0.47718545059644	0.939789706539302	1
665	latam	JK212181	JK212181-0004	Pixvae	not found	El Curruco	5i1wCKZQms8RW4C8xCVUA9	9	                         2016-11-04	0.491	0.889	0.882	0	-4.453	1	0.0649	0.126	0.141	0.149	162.095	1.16521728891844	0.491624075804472	1
666	latam	KHX2820	KHX2820-0009	Carmelo Torres y su conjunto	not found	Cuna de grandes hombres, merengue	7gwk8Z461eCUyxnrUQmZQv	1	                         2013-08-14	0.493	0.897	0.975	11	-4.389	1	0.0595	0.567	0.00353	0.112	179.229	1.20890185008174	0.949639500621386	1
667	latam	KHX2379	KHX2379-0017	Aura Gonzales	Irma Gonzales	El Paseo	1TFE0TEc9ACT0xXPzFv53u	0	                         2012-05-26	0.369	0.728	0.832	8	-10.881	0	0.141	0.296	4.96E-06	0.0416	207.075	0.286065495506995	0.245379223752368	1
668	latam	HEX5993	HEX5993-0010	Bloque	not found	Lo Que Sucede	7FEUymTNvElQ3V3TC2iXCb	0	                         1998-01-01	0.437	0.853	0.322	7	-7.595	1	0.117	0.0708	4.18E-05	0.07	79.137	0.968636763683584	-2.2663182671791	2
669	latam	JK239653	JK239653-0005	David Pernett	Pernett	Gracias	3xzFHcfbfuqgVDMhBYa4Tf	3	                         2016-11-04	0.418	0.781	0.571	9	-7.915	0	0.0623	0.4	0.00991	0.141	107.148	0.575475713213868	-1.04001890395962	2
670	latam	JK144207	JK144207-0001	Juanes	not found	No Creo En El Jamas	4KluseUKOoEfYq49itjRnj	43	                         2007-01-01	0.467	0.73	0.634	4	-4.075	1	0.0326	0.0311	0	0.293	159.971	0.29698663579782	-0.729750390373965	2
671	latam	JK235734	JK235734-0004	Lido Pimienta	not found	Ruleta	0kIvaUbLCHmTdm3iP0q2uF	19	                         2016-10-28	0.22	0.724	0.455	4	-7.476	0	0.0726	0.00127	0	0.168	79.487	0.264223214925344	-1.6113069607205	2
672	latam	KHX1976	KHX1976-0003	Cesar Mora	not found	Que Pereza la Guerra	2FXJzw5zigL8b0UcN6HZnU	11	2000	0.495	0.798	0.677	11	-4.214	0	0.233	0.642	1.74E-06	0.222	173.86	0.668305405685884	-0.517979817609155	2
673	latam	HEX13930	HEX13930-0010	Ondatrópica	not found	Campesino	5kJEqIKRK2qMR2vvwtJvQ8	18	                         2017-03-10	0.423	0.617	0.744	0	-9.191	0	0.0427	0.207	4.48E-05	0.304	197.397	-0.320057790633817	-0.188011715859335	3
674	latam	JK176290	JK176290-0010	Canalón de Timbiquí	not found	La Zorra y El Perol	3W0vBl04lx4sYrQYM0gHGM	7	                         2012-07-23	0.466	0.463	0.714	9	-11.001	0	0.0507	0.632	0	0.124	110.101	-1.16098559302737	-0.335758627090598	3
675	latam	KHX1161	KHX1161-0016	Leonor González Mina	not found	Navidad Negra	3VdyYJWqP5zPanJCxL9oaH	1	                         1990-11-14	0.451	0.436	0.584	6	-12.014	0	0.0394	0.684	0	0.377	152.337	-1.30842098695352	-0.975995242426069	3
676	latam	KHX2394	KHX2394-0002	Lucho Bermudez Y Su Orquesta	not found	Gaita de las flores	4smfRkGvstrQwgJMDCMwBg	20	2011	0.436	0.583	0.709	5	-8.167	1	0.0871	0.386	0	0.305	199.799	-0.505717175577849	-0.360383112295808	3
677	latam	HEX9036	HEX9036-0017	Grupo Galé	not found	Nadie Te Ama Como Yo	16xwsGEpmcfQ16n6DmQ2vs	9	                         2006-01-25	0.369	0.527	0.291	2	-9.42	1	0.0494	0.396	5.42E-05	0.952	187.729	-0.811509103720961	-2.4189900754514	3
678	latam	KHX2379	KHX2379-0002	Blanca Lucumi	Aura Gonzales	Rororo Mi Niñito	2K1cSORoG0qwsATaSPVhhd	0	                         2012-05-26	0.363	0.474	0.947	8	-11.386	0	0.0784	0.28	9.77E-06	0.0849	203.312	-1.10091932142783	0.811742383472208	4
679	latam	HEX2152	HEX2152-0007	Fito Olivares y Su Grupo	not found	Juana La Cubana	1cdpDAE7LHSHviJ73SGuGS	52	                         2013-06-25	0.467	0.619	0.826	5	-10.079	1	0.0359	0.763	0.00545	0.181	176.296	-0.309136650342991	0.215829841506115	4
680	latam	HEX5646	HEX5646-0002	Los Ángeles Azules	Ha*Ash	Mi Niña Mujer	2g01YW6oOqqzUfb4iOsBNt	66	2016	0.483	0.629	0.812	7	-4.396	1	0.0338	0.405	0	0.0617	85.957	-0.254530948888864	0.146881282931527	4
681	latam	KHX2066	KHX2066-0014	Various Artists	not found	Muerte de dumar aljure	3sjHMJScVx9GiRflGC3N0x	0	                         2008-04-01	0.492	0.43	0.906	2	-16.275	1	0.0438	0.664	0	0.112	149.436	-1.34118440782599	0.609821604789482	4
682	latam	HEX3729	HEX3729-0003	Kike Harvey	not found	Pachangon 2	5S79Su6nw7oQT3mYVZMDNy	2	                         1993-01-01	0.516	0.569	0.927	8	-12.059	1	0.0537	0.522	0.171	0.0725	93.857	-0.582165157613627	0.713244442651366	4
683	latam	HEX12959	HEX12959-0024	Victor Jara	not found	Ni Chicha Ni Limonà	22SV4z7vB9EWEVQnLm1tKg	25	                         2011-10-06	0.609	0.714	0.884	2	-9.829	1	0.0447	0.824	3.51E-05	0.0857	153.071	1.03654766382604	1.35857744038707	1
684	latam	HEX5980	HEX5980-0009	Mariana Montalvo	not found	Tu color café	6d2FHjFx1YRmU26g87Uk5r	5	2000	0.793	0.756	0.964	1	-8.593	0	0.0945	0.678	0	0.121	100.088	1.21736010950937	1.67569296583157	1
685	latam	KHX2123	KHX2123-0016	Los Calchakis	not found	El Quirquincho	1eidKGGYhODbKDuD8CNd4O	1	2008	0.712	0.764	0.861	7	-4.986	1	0.0313	0.557	1.05E-05	0.36	87.901	1.25180057535381	1.26740672682178	1
686	latam	HEX13026	HEX13026-0002	Chico Trujillo	not found	Malgeniosa	7p2Q1cMdf7mmPfTbLm7eix	22	                         2015-06-23	0.533	0.655	0.962	6	-5.088	0	0.0398	0.312	7E-05	0.0821	204.106	0.782549228223273	1.66776507769545	1
687	latam	HEX1393	HEX1393-0010	Inti-Illimani	Various Artists	Rin del angelito	3k8smrDtnvHelesOR3PmXV	21	                         2000-06-30	0.726	0.663	0.731	8	-11.719	0	0.0356	0.822	0.00216	0.118	102.84	0.816989694067715	0.75209399797448	1
688	latam	KHX1357	KHX1357-0009	Ortiga	not found	Tu Cantar	6OewhvxsFEimTqGG3ZZfT9	9	                         1994-09-29	0.638	0.583	0.493	6	-9.936	0	0.042	0.15	0.000272	0.0805	95.532	0.476648946792047	-0.236218318193595	2
689	latam	KHX1357	KHX1357-0002	Isabel Aldunate	not found	Yo Te Nombro Libertad	615ddYkivEPX9fMCBW44Qs	27	                         1994-09-29	0.503	0.54	0.479	11	-8.77	0	0.0504	0.658	0	0.108	76.37	0.289941015158738	-0.29109674786388	2
690	latam	KHX1357	KHX1357-0005	Cristina Gonzalez	not found	11 de Noviembre	4JVrW8QTmmut0QsEHW9fK8	15	                         1994-09-29	0.531	0.503	0.345	7	-10.484	1	0.0417	0.462	0	0.122	77.947	0.129285353055658	-0.816361717565184	2
691	latam	KHX0745	KHX0745-0017	Violeta Para	not found	Porque los pobres no tienen	6W8bHI5wFlbSFUGNTKVKfY	1	1997	0.649	0.606	0.489	9	-10.767	1	0.614	0.864	0	0.886	142.207	0.576515979991259	-0.251897869527962	2
692	latam	HEX5980	HEX5980-0006	Mariana Montalvo	not found	La libélula	3UjdZFsDzYXLmculUTln8o	14	2000	0.549	0.81	0.494	2	-6.283	0	0.101	0.173	0	0.106	85.016	1.46229314401905	-0.232298430360003	2
693	latam	HEX9475	HEX9475-0007	Violeta Parra	not found	La Jardinera	3sbXuCHjlXORPqmbrWhFot	48	                         2006-01-01	0.777	0.147	0.463	4	-10.116	1	0.0644	0.978	0.00299	0.121	114.725	-1.41648263907128	-0.35381495320135	3
694	latam	KHX2581	KHX2581-0010	Pascuala Ilabaca y Fauna	not found	Canción de Noche	0oXqNBrOQAq5HPU7fw3wSa	0	2012	0.603	0.361	0.306	11	-16.221	0	0.368	0.921	1.99E-05	0.562	105.32	-0.487285025826434	-0.969237343075265	3
695	latam	HEX12959	HEX12959-0011	Victor Jara	not found	Duerme, Duerme Negrito	6KwJGMdhRVCJwhVibPntyt	32	                         1969-06-05	0.627	0.167	0.261	6	-14.808	1	0.0573	0.965	4.35E-05	0.109	110.727	-1.32964174063718	-1.1456322955869	3
696	latam	KHX2105	KHX2105-0020	Rafael Manríquez	not found	La Señora De La Calle (The Lady Of The Street) - Vals	269v6xa3WtfRfuTRD3zBX7	0	                         2008-09-23	0.67	0.204	0.371	2	-14.221	1	0.0333	0.926	0	0.108	95.732	-1.1689860785341	-0.714444633891797	3
697	latam	KHX1601	KHX1601-0020	Hector Pavez	Pablo Carcamo	Vals a mi padre	3ENeqNnIaITUzjJE1i16KL	2	                         2016-06-24	0.578	0.27	0.428	4	-11.729	1	0.0496	0.835	0	0.204	146.289	-0.882411113701577	-0.491011027377063	3
698	latam	HEX1201	HEX1201-0003	Los Cuatro Hnos. Silva	not found	Fina Estampa	2LKKvyMoY4W5yCsbxFMhtO	0	                         2011-06-13	0.699	0.43	0.866	3	-12.574	1	0.0846	0.752	4.22E-06	0.0597	152.01	-0.187683926228798	1.22589984373615	4
699	latam	HEX9475	HEX9475-0004	Los Huasos Quincheros	not found	El Corralero	50nBfhT0CThEwacsuPedmh	7	1995	0.554	0.272	0.601	9	-11.448	1	0.0449	0.947	0	0.098	92.618	-0.873727023858168	0.187129567834322	4
700	latam	HFX10754	HFX10754-0019	Luis Alberto Gómez	not found	Madre	5DIdyzDVLxq6lsP2th67d8	14	                         2017-09-15	0.696	0.417	0.762	9	-10.287	0	0.404	0.469	0	0.757	134.898	-0.244130510210961	0.818231509042605	4
701	latam	KHX1710	KHX1710-0003	Isabel Parra	not found	La Jardinera	40FGDSKEHeIr4sqaVUg8lK	22	                         2011-03-22	0.734	0.397	0.779	3	-9.518	0	0.0384	0.932	1.2E-05	0.121	112.901	-0.330971408645059	0.884869602213666	4
702	latam	HEX8612	HEX8612-0004	Angel Parra	not found	Canto a Mi América	7BzcSCuVd6HIBivdiwmKOv	7	                         2005-08-01	0.765	0.304	0.664	0	-15.488	1	0.0952	0.379	5.54E-05	0.183	139.418	-0.734781586363612	0.434082501350607	4
703	choir	DFX0842	DFX0842-0026	Michael Hurd	Daniel Ison	Swingin' Samson: Clip and clip	3Sfsn6tRUYiqYjV7WlzQ7y	0	                         2011-02-01	0.643	0.188	0.939	7	-22.183	1	0.0511	0.712	0	0.452	115.293	0.921761643690141	4.60928922620701	1
704	choir	DFX0497	DFX0497-0006	Philip Glass	Suzanne Vega	Lightning	3PQ5hLgsEOXbaysJNbA4hz	2	2000	0.299	0.394	0.0374	8	-15.152	1	0.0686	0.779	1.23E-05	0.157	100.468	2.99627603467142	-0.621705900485768	2
705	choir	DFX0334	DFX0334-0036	Johannes Brahms	MDR Leipzig Radio Chorus	5 Gesänge, Op. 104: No. 3. Letztes Gluck	60EZ9gPSD0z1o5PMOWeMJW	0	                         2016-07-01	0.167	0.0341	0.0395	5	-29.028	0	0.0429	0.992	0.919	0.0806	88.321	-0.628081874620632	-0.609521905625459	3
706	choir	DFX0382	DFX0382-0050	Jean Sibelius	Tapiola Chamber Choir and Friends of Sibelius and Norjanen, Hannu (conductor)	Carminalia - 1898 - I Ecce novum gaudium Three Latin Songs for Students - Behold the New Joy	4mxlG9puOrlxSTRGzcKOzH	0	1998	0.268	0.0293	0.273	7	-26.868	1	0.0429	0.995	0.0229	0.18	81.792	-0.676420074022138	0.745222284794644	4
707	choir	DFX0509	DFX0509-0012	Paul Hindemith	Robin Gritton	Lieder nach alten Texten op. 33 VI. Landknechtstrinklied	65mzay1qpkonZeZ5vg3CNm	0	2000	0.536	0.307	0.578	0	-20.565	0	0.0494	0.99	0	0.143	87.335	2.12014617051913	2.5148024906967	1
708	choir	DFX0542	DFX0542-0007	John Rutter	Melanie Marshall	Feel the Spirit: VII. When the saints go marching in	0TXjzH8WAqNsPtePXWTiQT	6	                         2001-09-01	0.347	0.228	0.341	10	-19.053	1	0.0397	0.878	0.0122	0.0728	104.564	1.32457997203602	1.13975164217609	1
